company,title,url,exp,edu,typ,loc,date,job_name
㈜파밀리데이터,인공지능(AI) 및 빅데이터 처리/분석,https://www.jobkorea.co.kr/Recruit/GI_Read/45915514?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=42,경력무관,대졸↑,정규직,경기 안양시 외,오늘마감,AI 개발자
㈜펄어비스,[펄어비스] [신입/경력] AI 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46012629?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=43,경력무관,학력무관,정규직,경기 과천시,상시채용,AI 개발자
㈜뉴엔에이아이,[신입/경력] 인공지능 딥러닝 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45976037?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=44,신입·경력1년↑,대졸↑,정규직,경기 고양시,D-41,AI 개발자
알서포트㈜,[코스닥상장사] AI 기반 제품/서비스 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45991651?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=45,경력3년↑,학력무관,정규직,서울 강동구 외,D-5,AI 개발자
㈜에스엘즈,[병역특례] AI R&D Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45991389?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=46,신입·경력5년↑,석사↑,병역특례,광주 동구,상시채용,AI 개발자
가온그룹㈜,[가온그룹] AI 백엔드 개발 담당 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45966069?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=47,경력무관,초대졸↑,정규직,경기 성남시,D-9,AI 개발자
㈜알라딘커뮤니케이션,AI 엔지니어 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45962660?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=48,경력5년↑,학력무관,정규직,서울 중구,D-39,AI 개발자
㈜제타모빌리티,AI 소프트웨어 엔지니어 신입 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46060271?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=49,신입,석사↑,정규직,대전 유성구,D-20,AI 개발자
㈜두원전자통신,[(주)두원전자통신] 인공지능 AI 서비스 개발 및 유지보수 경력직(팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/46073728?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=50,경력6년↑,대졸↑,정규직,서울 금천구,D-28,AI 개발자
㈜한울소재과학,AI 제품/서비스 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46060766?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=51,경력,대졸↑,정규직,경기 화성시,D-25,AI 개발자
㈜제타모빌리티,AI 소프트웨어 엔지니어 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46060216?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=52,경력,석사↑,정규직,대전 유성구,D-25,AI 개발자
㈜인피닉,[인공지능 연구소] 인공지능 및 지식그래프 연구/개발 신입 및 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45987107?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=53,경력무관,대졸↑,정규직,서울 강남구,D-14,AI 개발자
㈜오프리메드,(주)오프리메드 AI 개발자 공개채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45987975?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=54,경력5년↑,석사↑,정규직,경기 수원시,D-14,AI 개발자
㈜씨어스테크놀로지,[경력] AI 연구/개발 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/46052361?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=55,경력5년↑,대졸↑,정규직,경기 성남시,D-22,AI 개발자
에너자이,에너자이 AI 컴파일러 엔지니어 채용 공고 (전문연구요원 가능),https://www.jobkorea.co.kr/Recruit/GI_Read/46036062?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=56,경력무관,학력무관,정규직 외,서울 강남구,D-51,AI 개발자
비아이매트릭스,[코스닥기업] 생성형 AI 컨설턴트 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46065521?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=57,경력2년↑,대졸↑,정규직,서울 강남구,D-6,AI 개발자
㈜크래프톤,[AI] Research Scientist - LLM (2년 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45822900?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=58,경력,석사↑,정규직,서울 강남구,상시채용,AI 개발자
로민,멀티모달 AI 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46033415?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=59,경력2년↑,대졸↑,정규직,서울 서초구,D-21,AI 개발자
㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (생성 AI),https://www.jobkorea.co.kr/Recruit/GI_Read/45767252?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=60,경력무관,학력무관,정규직,경기 성남시,상시채용,AI 개발자
딥브레인 AI,[딥브레인AI] 딥러닝 연구원 / 엔지니어 모집 (전문연구요원 가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45811973?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=61,신입·경력,석사↑,정규직,서울 강남구,상시채용,AI 개발자
㈜스카이블루,AI개발 및 플랫폼 고도화 구성원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45954077?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=62,경력5년↑,대졸↑,정규직,경기 안산시,상시채용,AI 개발자
㈜투디지트,AI Engineer 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45908333?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=64,경력2년↑,대졸↑,정규직,경기 성남시,D-30,AI 개발자
㈜엔티엘헬스케어,[병역특례 우대] (주)엔티엘헬스케어 AI 개발자 연구원,https://www.jobkorea.co.kr/Recruit/GI_Read/46016360?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=65,신입·경력3년↑,대졸↑,정규직,경기 성남시,D-20,AI 개발자
㈜디비엔텍,[병역특례 우대] AI(Deep Learning)기반 Object Detection 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46032857?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=66,경력무관,학력무관,정규직,인천 서구,D-20,AI 개발자
가온그룹㈜,[가온그룹] AI 비전 개발 담당 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45966004?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=67,경력무관,초대졸↑,정규직,경기 성남시,D-9,AI 개발자
㈜크래프톤,[AI] Research Scientist - Theory (경력무관),https://www.jobkorea.co.kr/Recruit/GI_Read/45822838?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=68,신입·경력,석사↑,정규직,서울 강남구,상시채용,AI 개발자
원익로보틱스,각 분야별 경력직 채용 - 선행기술팀 AI개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45798610?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=69,경력,대졸↑,정규직,경기 성남시 외,D-20,AI 개발자
제이씨현시스템㈜,제이씨현시스템(주) AI연구소장 채용 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45945928?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=70,경력5년↑,대졸↑,정규직,서울 용산구 외,D-20,AI 개발자
한국IT교육원,채용약정형 AI 헬스케어 개발 부트캠프,https://www.jobkorea.co.kr/Recruit/GI_Read/46040843?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=71,신입·경력,학력무관,연수생/교육생,대구 동구 외,D-16,AI 개발자
웨이센,AI Research Engineer 시니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45945687?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=72,경력5년↑,대졸↑,정규직,서울 강남구,D-6,AI 개발자
㈜퀀텀에이아이,[AI SaaS 기업] 인공지능 R&D 연구원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46015666?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=74,경력무관,대졸↑,정규직,서울 중구,D-47,AI 개발자
㈜라이온하트스튜디오,[라이온하트 스튜디오] AI 아트 연구 인재 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45884221?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=75,경력무관,학력무관,정규직,경기 성남시,D-26,AI 개발자
㈜도슨티,급성장 AI 스타트업 docenty.ai 서비스 개발 수퍼 개발자 전 직종 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45852434?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=76,경력,학력무관,정규직 외,서울 관악구,상시채용,AI 개발자
㈜위키드스톰,연구소 AI팀 개발 팀장급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45758084?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=77,경력10년↑,대졸↑,정규직,서울 강서구,D-6,AI 개발자
㈜스피랩,경력 AI 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46072128?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=78,경력,학력무관,정규직,서울 강남구 외,D-20,AI 개발자
메타빌드㈜,메타빌드(주) AI 개발자 인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45906098?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=79,경력무관,대졸↑,정규직,서울 서초구,D-30,AI 개발자
㈜스마일게이트홀딩스,[스마일게이트 엔터테인먼트] [AI센터] 음성 합성 및 인식 연구개발 담당,https://www.jobkorea.co.kr/Recruit/GI_Read/45991663?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=80,경력2년↑,학력무관,정규직,경기 성남시,D-20,AI 개발자
서울아산병원,[서울아산병원 연구중심육성과제] AI Scientist 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46083089?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=81,경력,석사↑,계약직,서울 송파구,D-29,AI 개발자
㈜케타버스,AI 개발자 겸 플랫폼 개발(시스템 엔지니어) 구인/재택근무 가능,https://www.jobkorea.co.kr/Recruit/GI_Read/46018710?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=82,경력,초대졸↑,정규직,전남 나주시 외,D-18,AI 개발자
매드업,[테크사업부] AI Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46027977?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=83,경력3년↑,대졸↑,정규직,서울 서초구,D-21,AI 개발자
㈜플랜바이테크놀로지스,[Planby Technologies 신입/경력] AI 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45882905?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=84,경력무관,대졸↑,정규직 외,서울 강남구,D-26,AI 개발자
라미랩 ㈜,AI 개발 경력자 모집 (3년차 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45772860?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=85,경력3년↑,대졸↑,정규직,대전 유성구,D-9,AI 개발자
플라잎,[판교 / 로봇 스타트업] AI Motion팀 리드(팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/46036993?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=86,경력7년↑,석사↑,정규직,경기 성남시,D-21,AI 개발자
플라잎,[판교/로봇 스타트업] AI Motion팀,https://www.jobkorea.co.kr/Recruit/GI_Read/46062726?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=87,경력7년↑,대졸↑,정규직,경기 성남시 외,D-25,AI 개발자
㈜이씨마이너,"빅데이터/AI 솔루션 개발자/C++/신입,경력 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45948420?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=88,신입·경력,대졸↑,정규직,서울 강남구,D-37,AI 개발자
커넥트밸류㈜,AI로보틱스(로봇) 교육 전문강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45805606?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=89,경력5년↑,대졸↑,계약직,서울 강남구 외,D-13,AI 개발자
㈜보스반도체,ADAS NPU AI SW Engineer,https://www.jobkorea.co.kr/Recruit/GI_Read/46054821?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=90,경력무관,학력무관,정규직,경기 성남시,D-24,AI 개발자
이에이치알앤씨㈜,"환경 분야 머신러닝, AI 연구 석사연구원 / 전문연구요원",https://www.jobkorea.co.kr/Recruit/GI_Read/45812901?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=91,신입,석사↑,정규직 외,인천 서구,D-16,AI 개발자
㈜이씨마이너,빅데이터/AI 분석전문가,https://www.jobkorea.co.kr/Recruit/GI_Read/45948530?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=92,신입·경력,대졸↑,정규직,서울 강남구,D-37,AI 개발자
오아시스스토리㈜,AI개발[행동인식 패턴인식 카메라 영상 처리],https://www.jobkorea.co.kr/Recruit/GI_Read/45854977?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=93,경력무관,대졸↑,정규직 외,대전 서구,상시채용,AI 개발자
㈜스피링크,[인재풀] LLM 기반 AI 서비스 개발 프리랜서 상시 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45924781?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=94,경력3년↑,대졸↑,프리랜서,서울 중구,D-2,AI 개발자
㈜에이씨엠리서치코리아,[미국계 반도체 장비사] AI Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46003035?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=95,경력1년↑,대졸↑,정규직,경기 성남시,D-46,AI 개발자
㈜와탭랩스,AI/ML 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45949336?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=96,경력5년↑,학력무관,정규직,서울 서초구,D-5,AI 개발자
㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (이미지 생성 AI),https://www.jobkorea.co.kr/Recruit/GI_Read/46030393?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=97,경력무관,학력무관,정규직,경기 성남시,상시채용,AI 개발자
㈜알라딘커뮤니케이션,AI 엔지니어 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45963167?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=98,경력5년↑,학력무관,정규직,서울 중구,상시채용,AI 개발자
㈜아이피윈,AI 및 코딩 인력 채용 - IPWIN에서 미래를 혁신할 인재를 찾습니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/46061619?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=99,경력2년↑,대졸↑,정규직,경기 성남시,D-26,AI 개발자
㈜피트릭스,[현대자동차 사내벤처 피트릭스] AI Tech Lead,https://www.jobkorea.co.kr/Recruit/GI_Read/46054199?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=100,경력8년↑,석사↑,정규직,서울 강남구,D-24,AI 개발자
SDL International Korea Office,[RWS] AI 모델 온라인 평가자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46086748?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=101,경력무관,초대졸↑,프리랜서,서울 강남구,D-29,AI 개발자
㈜휴라이트,생성형 AI 디자인 광고 콘텐츠 기획 LLM,https://www.jobkorea.co.kr/Recruit/GI_Read/45977051?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=102,경력1년↑,학력무관,정규직,경기 광명시,D-11,AI 개발자
에듀템,인공지능 기술개발 및 연구,https://www.jobkorea.co.kr/Recruit/GI_Read/45949381?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=103,신입·경력,초대졸↑,정규직,서울 마포구 외,상시채용,AI 개발자
㈜펀진,시계열 데이터 AI 모델 개발자 경력직 (유관 경력 2년이상) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45995103?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=104,경력2년↑,학력무관,정규직,서울 성동구,D-45,AI 개발자
메이킷올,에듀테크 SW.AI 교육 콘텐츠 기획 및 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/46052963?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=105,경력무관,대졸↑,정규직,경기 고양시,D-23,AI 개발자
비솔,[가산] 컴퓨터 비전 AI 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45944645?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=106,경력5년↑,학력무관,정규직,서울 금천구,D-20,AI 개발자
루미르㈜,인공위성기업 [루미르] AI 컴퓨터 비전 연구원 채용 [전문연구요원 가능],https://www.jobkorea.co.kr/Recruit/GI_Read/46012966?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=107,경력3년↑,대졸↑,정규직,경기 용인시,D-17,AI 개발자
㈜비글즈,AI Lead (5년이상),https://www.jobkorea.co.kr/Recruit/GI_Read/46023185?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=108,경력5년↑,대졸↑,정규직,경기 성남시,D-20,AI 개발자
한영회계법인,컨설팅부문 AI 반도체 리서치(RA) 단기인턴,https://www.jobkorea.co.kr/Recruit/GI_Read/46079046?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=109,신입,대졸↑,인턴,서울 영등포구,D-1,AI 개발자
에이치엘홀딩스㈜,DT(Data Scientist AI 엔지니어) 담당자 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/46076976?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=110,경력,대졸↑,정규직,서울 송파구,D-4,AI 개발자
㈜이빗,[EBIT] AI Trainer - 수학 전공자 모집 (풀타임),https://www.jobkorea.co.kr/Recruit/GI_Read/46020063?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=111,경력무관,대졸↑,계약직,서울 강남구,D-18,AI 개발자
미주강화㈜,"(경관,조경시설) 디자이너 [채용] : ai 프로그램 활용 디자인 인재",https://www.jobkorea.co.kr/Recruit/GI_Read/45999970?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=112,경력3년↑,초대졸↑,정규직 외,경기 하남시,D-20,AI 개발자
"㈜노리스페이스(NoriSpace Co.,Ltd)",업무 자동화를 함께 이끌 Senior AI Researcher분을 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45744213?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=113,경력3년↑,대졸↑,정규직,서울 광진구,D-4,AI 개발자
씨드로닉스㈜,Back-end (AI데이터플랫폼) 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45747045?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=114,경력2년↑,대졸↑,정규직,서울 강남구,D-4,AI 개발자
플레이콘,[플레이콘] 개발 직군 ai개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45986569?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=115,경력무관,학력무관,정규직 외,제주 제주시,D-14,AI 개발자
㈜네오위즈,[네오위즈] AI 연구원 - 비전 관련 생성모델 (전문연구요원),https://www.jobkorea.co.kr/Recruit/GI_Read/46011613?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=116,경력3년↑,석사↑,정규직,경기 성남시,D-5,AI 개발자
파인트리파트너스㈜,함께 성장할 생성형 AI 엔지니어를 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/46083628?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=117,신입·경력3년↑,대졸↑,정규직,서울 마포구,D-29,AI 개발자
가치소프트,SW 개발자 모집 - 2D/3D Vision SW 및 AI SW 개발 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45745828?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=118,경력무관,대졸↑,정규직,세종 전지역,D-4,AI 개발자
엔에이치엔㈜,[NHN] Game AI 연구 및 서비스 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45962395?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=119,경력4년↑,학력무관,정규직,경기 성남시,D-39,AI 개발자
㈜이에스피시스템즈,AI Agent 기획 및 서비스 개발자 구합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/46047529?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=120,경력,학력무관,정규직,서울 영등포구 외,D-23,AI 개발자
㈜이에스피시스템즈,AI Agent 기획 및 서비스 개발자 구합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/46047529?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=121,경력,학력무관,정규직,서울 영등포구 외,D-23,AI 개발자
㈜로아,인공지능 모델 개발 신입사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46072844?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=122,신입,초대졸↑,정규직,부산 부산진구,D-28,AI 개발자
㈜리플에이아이,[RippleAI] 서울대 컴퓨터공학부 교수님과 함께할 AI연구원(비전/NLP) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/46042588?Oem_Code=C1&logpath=1&stext=AI%20%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=123,경력무관,대졸↑,정규직,서울 마포구,D-51,AI 개발자
